_id,p1,p2,p1_selected,p2_selected,p1_turn,Moves,active_player,most recent activity,p1c1,p1c2,p1c1_health,p1c2_health,p2c1_health,p2c2_health,usernames,p2c1,p2c2,start_time,p1_abandon,p1c1_stun,p1c2_stun,p2_abandon,p2c1_stun,p2c2_stun,elo_scores_at_end,skill_points_at_end,end_time,winner,seen_by_one,balance_code
7036,,,TRUE,TRUE,TRUE,"['p2Gp1R_65', 'p1Ap2H_74p2G_22', 'p2Gp1R_60', 'p1Ap2H_11p2G_73', 'p2Gp1A_66', 'p1Ap2H_81p2G_16', 'p2Hp1Ap2G_91', 'p1Ap2H_69p2G_64', 'p2Gp1A_88']",l17r,"['2020-06-06 18:42:54.758000', 'p2']",Archer,Rogue,0,0,3,3,"['l17r', 'elennon']",Healer,Gunner,38:11.9,0,0,0,0,0,0,"{'elennon': 1380.8676507707185, 'l17r': -1602.9971894014227}","{'elennon': 3638, 'l17r': 6747}",42:56.0,2,1,1.2
7037,,,TRUE,TRUE,FALSE,"['p1Gp2G_39', 'p2Gp1G_15', 'p1Gp2G_93', 'p2Rp1G_56', 'p1Gp2R_42', 'p2Rp1G_12', 'p1Gp2R_82']",Nari,"['2020-06-06 21:36:45.994000', 'p1']",Gunner,Rogue,4,8,0,0,"['apropos0', 'Nari']",Rogue,Gunner,15:43.5,0,0,0,0,0,0,"{'apropos0': 2501.8600443918203, 'Nari': 149.4462358319709}","{'apropos0': 8557, 'Nari': 6568}",36:47.0,1,1,1.2
7038,,,TRUE,TRUE,TRUE,"['p1Gp2G_19', 'p2Gp1G_41', 'p1Gp2G_33', 'p2Gp1G_35', 'p1Ap2H_52p2G_0', 'p2Gp1A_14', 'p1Ap2H_33p2G_46', 'p2Gp1A_66', 'p1Ap2H_73p2G_37', 'p2Hp1Ap2H_38', 'p1Ap2H_22', 'p2Hp1Ap2H_46']",Beccccca,"['2020-06-06 21:34:21.588000', 'p2']",Gunner,Archer,0,0,3,0,"['Beccccca', 'Jules']",Healer,Gunner,56:37.1,0,0,0,0,0,0,"{'Jules': 1050.653103059903, 'Beccccca': 890.6482500855955}","{'Jules': 771, 'Beccccca': 1033}",34:22.6,2,1,1.2
7039,,,TRUE,TRUE,TRUE,"['p2Gp1W_37', 'p1Gp2G_22', 'p2Gp1W_32', 'p1Gp2G_76', 'p2Gp1G_38', 'p1Gp2G_49', 'p2Kp1G_76', 'p1Gp2K_41', 'p2Kp1G_24']",cptKav,"['2020-06-06 21:47:49.562000', 'p2']",Wizard,Gunner,0,0,0,6,"['cptKav', 'apropos0']",Gunner,Knight,04:39.8,0,0,0,0,0,0,"{'apropos0': 2533.850413125888, 'cptKav': 1061.335327064191}","{'apropos0': 8588, 'cptKav': 7133}",47:50.8,2,1,1.2
7040,,,TRUE,TRUE,TRUE,"['p2Ap1G_10p1W_70', 'p1Gp2A_94', 'p2Ap1G_27p1W_83', 'p1Gp2A_71', 'p2Ap1G_28p1W_29', 'p1Gp2A_66', 'p2Bp1W_50', 'p1Gp2B_1', 'p2Bp1G_57', 'p1Gp2B_71', 'p2Bp1G_88']",ECDr,"['2020-06-06 21:24:25.210000', 'p2']",Gunner,Wizard,0,0,0,4,"['ECDr', 'Martin']",Archer,Barbarian,01:39.0,0,0,0,0,0,0,"{'Martin': -428.41766059062405, 'ECDr': 3952.703974579092}","{'Martin': 2353, 'ECDr': 7341}",24:26.0,2,1,1.2
7041,,,TRUE,TRUE,FALSE,"['p2Gp1A_17', 'p1Bp2G_54', 'p2Gp1A_20', 'p1Ap2G_4p2R_8', 'p2Gp1A_70', 'p1Ap2G_97p2R_0', 'p2Gp1A_17', 'p1Bp2G_94', 'p2Rp1A_50', 'p1Bp2R_45', 'p2Rp1B_37', 'p1Bp2R_87', 'p2Rp1B_41', 'p1Bp2R_43']",Ezzey,"['2020-06-06 19:45:03.814000', 'p1']",Archer,Barbarian,0,3,0,0,"['chins', 'Ezzey']",Gunner,Rogue,18:47.6,0,0,0,0,0,0,"{'chins': 930.5574916603637, 'Ezzey': 2910.0048384398297}","{'chins': 905, 'Ezzey': 3519}",45:04.6,1,1,1.2
7042,,,TRUE,TRUE,TRUE,"['p1Gp2W_21', 'p2Rp1R_90', 'p1Gp2W_64', 'p2Rp1R_90', 'p1Gp2W_93', 'p2Rp1G_55', 'p1Gp2R_24', 'p2Rp1G_1', 'p1Gp2R_19', 'p2Rp1G_63']",Ezzey,"['2020-06-06 19:33:31.472000', 'p2']",Gunner,Rogue,0,0,0,6,"['Ezzey', 'Deanerbeck']",Wizard,Rogue,48:38.6,0,0,0,0,0,0,"{'Deanerbeck': -1278.5436943753334, 'Ezzey': 2910.005198624249}","{'Deanerbeck': 7089, 'Ezzey': 3504}",33:32.3,2,1,1.2
7043,,,TRUE,TRUE,FALSE,"['p2Ap1W_51p1R_12', 'p1Rp2R_57', 'p2Ap1W_59p1R_81', 'p1Rp2R_53', 'p2Ap1W_85p1R_78', 'p1Wp2A_49', 'p2_skip', 'p1Wp2A_80', 'p2_skip', 'p1Wp2A_19', 'p2_skip', 'p1Wp2A_25', 'p2_skip', 'p1Wp2A_95']",l17r,"['2020-06-06 22:31:02.269000', 'p1']",Wizard,Rogue,2,4,0,0,"['Deanerbeck', 'l17r']",Archer,Rogue,16:52.5,0,0,0,0,1,0,"{'Deanerbeck': -1250.8255362956436, 'l17r': -1630.7153474811125}","{'Deanerbeck': 7136, 'l17r': 6732}",31:03.2,1,1,1.2
7044,,,TRUE,TRUE,TRUE,"['p2Gp1G_99', 'p1Gp2G_61', 'p2Gp1G_69', 'p1Bp2G_97', 'p2Gp1B_61', 'p1Bp2G_47', 'p2Bp1B_4', 'p1Bp2B_77', 'p2Bp1B_14', 'p1Bp2B_34', 'p2Bp1B_1', 'p1Bp2B_11', 'p2Bp1B_47']",timri,"['2020-06-06 13:16:12.742000', 'p2']",Gunner,Barbarian,0,0,0,3,"['timri', 'Frp97']",Gunner,Barbarian,38:45.7,0,0,0,0,0,0,"{'Frp97': 3473.23000686034, 'timri': 2469.5555457624546}","{'Frp97': 6903, 'timri': 6256}",16:13.4,2,1,1.2
7045,,,TRUE,TRUE,FALSE,"['p1Gp2W_91', 'p2Wp1G_61', 'p1Rp2W_81', 'p2Gp1G_19', 'p1Gp2G_8', 'p2Gp1G_11', 'p1Gp2G_2', 'p2Gp1G_20', 'p1Gp2G_59', 'p2Gp1G_70', 'p1Rp2G_50']",Beccccca,"['2020-06-06 22:03:20.948000', 'p1']",Rogue,Gunner,8,0,0,0,"['Nari', 'Beccccca']",Wizard,Gunner,59:25.7,0,0,0,0,0,0,"{'Nari': 149.88892103576973, 'Beccccca': 890.2055648817966}","{'Nari': 6598, 'Beccccca': 1038}",03:21.4,1,1,1.2
7046,,,TRUE,FALSE,FALSE,[],none,"['2020-06-06 17:29:46.517000', 'p1']",Gunner,Barbarian,99,99,99,99,"['Frp97', 'probablytom']",,,,,,,,,,,,,,,1.2
7047,,,TRUE,TRUE,TRUE,"['p2Ap1G_14p1R_48', 'p1Gp2R_53', 'p2Ap1G_76p1R_86', 'p1Gp2R_82', 'p2Ap1G_46p1R_39', 'p1Gp2A_37', 'p2Ap1G_29p1R_13', 'p1Rp2A_2', 'p2Ap1G_79p1R_30']",apropos0,"['2020-06-07 08:49:23.415000', 'p2']",Gunner,Rogue,0,0,5,0,"['apropos0', 'l17r']",Archer,Rogue,08:18.8,0,0,0,0,0,0,"{'l17r': -1630.7153474798715, 'apropos0': 2533.850413124647}","{'l17r': 6790, 'apropos0': 8583}",49:25.4,2,1,1.2
7048,,,FALSE,TRUE,FALSE,[],none,"['2020-06-07 09:09:52.483000', 'p2']",,,99,99,99,99,"['l17r', 'BerrySauce']",Rogue,Monk,,,,,,,,,,,,,1.2
7049,,,TRUE,TRUE,FALSE,"['p1Ap2G_79p2B_54', 'p2Gp1R_5', 'p1Ap2G_30p2B_98', 'p2Gp1R_22', 'p1Rp2B_17', 'p2Gp1R_64', 'p1Rp2B_56', 'p2Gp1R_86', 'p1Ap2G_21', 'p2Gp1A_23', 'p1Ap2G_34']",Frp97,"['2020-06-07 09:25:08.701000', 'p1']",Archer,Rogue,8,0,0,0,"['l17r', 'Frp97']",Gunner,Barbarian,09:50.6,0,0,0,0,0,0,"{'l17r': -1630.715347479867, 'Frp97': 3505.2299633626358}","{'l17r': 6836, 'Frp97': 6928}",25:09.2,1,1,1.2
7050,,,TRUE,TRUE,FALSE,"['p2Gp1R_39', 'p1Ap2G_25p2B_23', 'p2Gp1R_15', 'p1Ap2G_35p2B_23', 'p2Gp1R_48', 'p1Ap2G_28p2B_46', 'p2Bp1A_84', 'p1Ap2G_45p2B_48', 'p2Bp1A_2', 'p1Ap2B_79']",Frp97,"['2020-06-07 09:25:16.360000', 'p1']",Archer,Rogue,4,0,0,0,"['l17r', 'Frp97']",Gunner,Barbarian,29:20.9,0,0,0,0,0,0,"{'l17r': -1630.7153474798624, 'Frp97': 3505.229963362631}","{'l17r': 6881, 'Frp97': 6913}",25:16.9,1,1,1.2
7051,,,TRUE,TRUE,TRUE,"['p2Gp1R_3', 'p1Mp2G_9', 'p2Gp1R_77', 'p1Mp2G_0', 'p2Gp1R_19', 'p1Mp2G_54', 'p1Mp2G_11', 'p2Gp1R_7', 'p1Mp2G_9', 'p2Gp1R_35', 'p1Mp2G_63', 'p1Mp2G_75', 'p1Mp2G_41', 'p1Mp2G_5', 'p2Gp1M_73', 'p1Mp2G_43', 'p1Mp2G_80', 'p1Mp2G_92', 'p1Mp2G_80', 'p1Mp2R_71', 'p1Mp2R_64', 'p1Mp2R_3', 'p2Rp1M_67']",BerrySauce,"['2020-06-07 13:22:01.498000', 'p2']",Monk,Rogue,0,0,0,6,"['BerrySauce', 'Ezzey']",Gunner,Rogue,21:35.3,0,0,0,0,0,0,"{'Ezzey': 2974.003465167498, 'BerrySauce': 1122.5623682772455}","{'Ezzey': 3574, 'BerrySauce': 300}",22:02.3,2,1,1.2
7052,,,TRUE,TRUE,FALSE,"['p1Gp2M_47', 'p2Mp1G_63', 'p2Mp1G_11', 'p1Gp2M_10', 'p2Mp1G_16', 'p1Gp2M_95', 'p2Kp1G_17', 'p1Gp2K_39', 'p2Kp1G_50', 'p1Gp2K_30', 'p2Kp1G_88', 'p1Gp2K_5', 'p2Kp1G_10', 'p1Gp2K_66']",aaaa,"['2020-06-07 10:44:12.350000', 'p1']",Gunner,Barbarian,1,9,0,0,"['Ellen', 'aaaa']",Knight,Monk,33:12.2,0,0,0,0,0,0,"{'Ellen': 4327.4991311223375, 'aaaa': -374.2241008067043}","{'Ellen': 8509, 'aaaa': 2039}",44:13.0,1,1,1.2
