,balance_code,mmr_p1,mmr_p2,mmr_winner,winrate1,winrate2
3974,1.2,9660,10289,10289,0.27777777800000003,0.5412621360000001
3975,1.2,13656,10151,10151,0.404255319,0.49479166700000005
3976,1.2,1637,11109,1637,0.543478261,0.586750789
3977,1.2,15234,13656,13656,0.42281879200000005,0.556485356
3978,1.2,15234,15558,15558,0.42281879200000005,0.597325409
3979,1.2,10289,8524,10289,0.5412621360000001,0.487179487
3980,1.2,8606,11109,11109,0.333333333,0.586750789
3981,1.2,3927,11109,3927,0.4375,0.545454545
3982,1.2,3927,9660,3927,0.4375,0.27777777800000003
3983,1.2,10151,6337,6337,0.49479166700000005,0.594736842
3984,1.2,11109,10289,11109,0.586750789,0.5412621360000001
3985,1.2,13656,9660,9660,0.404255319,0.4
3986,1.2,15558,6337,15558,0.597325409,0.594736842
3987,1.2,3403,5370,3403,0.307692308,0.444444444
3988,1.2,16524,8524,8524,0.508038585,0.487179487
3989,1.2,11109,10151,11109,0.586750789,0.49479166700000005
3990,1.2,8524,4029,8524,0.487179487,0.0
3991,1.2,6337,4983,6337,0.594736842,0.0
3992,1.2,1908,15558,1908,0.6333333329999999,0.597325409
3993,1.2,10289,15234,15234,0.5412621360000001,0.42281879200000005
3994,1.2,16524,9660,16524,0.508038585,0.27777777800000003
3995,1.2,9660,8524,8524,0.27777777800000003,0.487179487
3996,1.2,8606,9660,8606,0.5471698110000001,0.0
3997,1.2,9660,11109,11109,0.27777777800000003,0.586750789
3998,1.2,6337,8606,8606,0.594736842,0.625
3999,1.2,15234,10151,10151,0.42281879200000005,0.49479166700000005
4000,1.2,10151,13656,10151,0.49479166700000005,0.404255319
4001,1.2,11109,5885,11109,0.586750789,0.517857143
4002,1.2,16524,8606,8606,0.508038585,0.352941176
4003,1.2,8606,6337,6337,0.608695652,0.594736842
4004,1.2,10289,13656,13656,0.5412621360000001,0.404255319
4005,1.2,11109,15234,15234,0.586750789,0.42281879200000005
4006,1.2,809,0,809,0.5,0.0
4007,1.2,5820,15234,15234,0.529411765,0.42281879200000005
4008,1.2,8524,16524,16524,0.487179487,0.508038585
4009,1.2,5885,4621,5885,0.62962963,0.363636364
4010,1.2,16524,9660,16524,0.508038585,0.545454545
4011,1.2,4621,8524,4621,0.25,0.487179487
4012,1.2,10289,8606,10289,0.5412621360000001,0.352941176
4013,1.2,8524,16524,8524,0.487179487,0.508038585
4014,1.2,6337,8524,8524,0.594736842,0.487179487
4015,1.2,13656,8524,8524,0.404255319,0.487179487
4016,1.2,10151,5370,5370,0.49479166700000005,0.666666667
4017,1.2,1908,10151,10151,0.6333333329999999,0.49479166700000005
4018,1.2,16524,8606,16524,0.508038585,0.5471698110000001
4019,1.2,8606,11109,8606,0.352941176,0.586750789
4020,1.2,9660,10289,9660,0.545454545,0.5412621360000001
4021,1.2,5885,10289,5885,0.517857143,0.5412621360000001
4022,1.2,15558,1908,1908,0.597325409,0.545454545
4023,1.2,9660,6337,6337,0.35714285700000004,0.594736842
4024,1.2,10151,16524,16524,0.49479166700000005,0.508038585
4025,1.2,8606,6337,6337,0.5471698110000001,0.594736842
4026,1.2,6337,5885,6337,0.594736842,0.62962963
4027,1.2,13656,5885,5885,0.404255319,0.517857143
4028,1.2,16524,15234,16524,0.508038585,0.42281879200000005
4029,1.2,8524,10289,8524,0.487179487,0.5412621360000001
4030,1.2,3403,1908,1908,0.25,0.6333333329999999
4031,1.2,2456,15558,15558,0.75,0.597325409
4032,1.2,13656,2456,13656,0.556485356,0.538461538
4033,1.2,15234,9660,15234,0.42281879200000005,0.5
4034,1.2,6337,9660,6337,0.594736842,0.545454545
4035,1.2,2456,5370,2456,0.75,0.5
4036,1.2,16524,10289,16524,0.508038585,0.5412621360000001
4037,1.2,13656,15234,13656,0.404255319,0.42281879200000005
4038,1.2,16524,6337,16524,0.508038585,0.594736842
4039,1.2,5820,3403,3403,0.363636364,0.6
4040,1.2,10289,11810,10289,0.5412621360000001,0.637096774
4041,1.2,8524,16524,16524,0.487179487,0.8
4042,1.2,9660,5820,9660,0.27777777800000003,0.363636364
4043,1.2,9660,6337,9660,0.545454545,0.594736842
4044,1.2,3403,15558,3403,0.5,0.597325409
4045,1.2,11810,8524,8524,0.588235294,0.487179487
4046,1.2,6337,1908,6337,0.594736842,0.545454545
4047,1.2,16524,10289,10289,0.508038585,0.5412621360000001
4048,1.2,9660,16524,16524,0.545454545,0.508038585
4049,1.2,16524,8524,16524,0.508038585,0.487179487
4050,1.2,5885,15558,5885,0.5,0.597325409
4051,1.2,8606,8524,8524,0.3125,0.487179487
4052,1.2,11810,10151,10151,0.375,0.625
4053,1.2,15234,5820,5820,0.42281879200000005,0.44
4054,1.2,15234,15558,15558,0.42281879200000005,0.597325409
4055,1.2,5370,1908,5370,0.666666667,0.0
4056,1.2,11810,10289,11810,0.473684211,0.5412621360000001
4057,1.2,5885,10289,5885,0.517857143,0.5412621360000001
4058,1.2,2456,4983,2456,0.538461538,0.0
4059,1.2,782,2227,782,0.625,0.0
4060,1.2,15234,10151,10151,0.42281879200000005,0.49479166700000005
4061,1.2,1030,128,1030,0.5,0.0
4062,1.2,782,128,782,0.625,0.5
4063,1.2,1030,782,782,0.5,1.0
4064,1.2,2524,1030,1030,0.4,1.0
4065,1.2,2227,128,128,0.0,0.5
4066,1.2,1030,2227,1030,0.5,0.0
4067,1.2,103,1030,1030,0.0,0.5
4068,1.2,103,406,103,1.0,0.0
4069,1.2,782,1030,782,0.625,0.5
4070,1.2,782,406,406,0.625,1.0
4071,1.2,406,2524,406,0.5,0.4
4072,1.2,782,2227,782,0.625,0.0
4073,1.2,11109,10151,10151,0.586750789,0.6521739129999999
4074,1.2,1030,103,103,0.5,1.0
4075,1.2,103,782,782,0.0,1.0
4076,1.2,16524,8606,16524,0.8,0.352941176
4077,1.2,782,1030,782,1.0,0.5
4078,1.2,2524,299,2524,0.617021277,0.333333333
4079,1.2,299,323,299,1.0,0.5
4080,1.2,8606,406,406,0.5471698110000001,0.6
4081,1.2,299,2524,299,0.333333333,0.25
4082,1.2,10151,299,299,0.333333333,1.0
4083,1.2,10151,0,10151,0.333333333,0.0
4084,1.2,0,2524,2524,0.0,0.25
4085,1.2,406,6337,6337,0.0,0.594736842
4086,1.2,81,299,299,0.0,0.333333333
4087,1.2,10289,11109,11109,0.5412621360000001,0.586750789
4088,1.2,6337,10289,6337,0.594736842,0.5412621360000001
4089,1.2,81,225,81,1.0,0.0
4090,1.2,81,299,81,1.0,0.333333333
4091,1.2,5885,8524,5885,0.517857143,0.487179487
4092,1.2,15558,10151,10151,0.597325409,0.49479166700000005
4093,1.2,225,181,181,0.0,1.0
4094,1.2,225,0,225,1.0,0.0
4095,1.2,225,406,406,0.0,0.6
4096,1.2,11109,406,11109,0.586750789,0.0
4097,1.2,11109,406,11109,0.586750789,0.5
4098,1.2,4621,1637,4621,0.363636364,0.543478261
4099,1.2,5370,16524,5370,0.5,0.508038585
4100,1.2,225,11109,11109,0.0,0.586750789
4101,1.2,406,225,225,0.6,1.0
4102,1.2,225,0,225,1.0,0.0
4103,1.2,406,41,41,0.0,1.0
4104,1.2,299,8606,8606,0.333333333,0.5471698110000001
4105,1.2,9660,5885,5885,0.545454545,0.517857143
4106,1.2,8606,11109,8606,0.28571428600000004,0.586750789
4107,1.2,16524,11109,16524,0.508038585,0.586750789
4108,1.2,13656,809,809,0.404255319,0.5
4109,1.2,2456,4495,4495,0.75,0.833333333
4110,1.2,16524,9660,9660,0.508038585,0.545454545
4111,1.2,16524,8524,8524,0.508038585,0.487179487
4112,1.2,2240,406,406,0.0,0.6
4113,1.2,15558,1908,1908,0.597325409,0.545454545
4114,1.2,8524,5885,8524,0.487179487,0.517857143
4115,1.2,10289,5885,5885,0.5412621360000001,0.517857143
4116,1.2,2240,2227,2240,0.666666667,0.5
4117,1.2,782,2227,782,0.625,0.5
4118,1.2,406,1990,406,1.0,0.5
4119,1.2,10289,2227,2227,0.5412621360000001,0.609756098
4120,1.2,9660,406,406,0.545454545,1.0
4121,1.2,9660,8606,8606,0.545454545,0.28571428600000004
4122,1.2,2227,80,2227,0.609756098,0.0
4123,1.2,15234,5370,15234,0.42281879200000005,0.666666667
4124,1.2,809,10151,10151,0.0,0.49479166700000005
4125,1.2,782,128,128,0.625,0.5
4126,1.2,406,782,782,0.6,0.666666667
4127,1.2,2240,128,2240,1.0,0.5
4128,1.2,128,2240,128,1.0,0.0
4129,1.2,782,2227,2227,0.0,0.609756098
4130,1.2,2227,2240,2227,0.609756098,0.25
4131,1.2,2227,2240,2240,0.609756098,0.5
4132,1.2,2240,2227,2240,0.666666667,0.75
4133,1.2,175,2240,2240,0.0,1.0
4134,1.2,175,2240,2240,0.0,0.6
4135,1.2,6337,13656,6337,0.594736842,0.404255319
4136,1.2,5885,13656,5885,0.517857143,0.404255319
4137,1.2,782,2227,2227,0.625,0.609756098
4138,1.2,782,2227,2227,0.0,0.609756098
4139,1.2,782,299,782,0.666666667,0.333333333
4140,1.2,782,2240,2240,0.666666667,0.5
4141,1.2,2240,175,175,0.6,0.5
4142,1.2,13656,2240,13656,0.404255319,0.5
4143,1.2,13656,2240,2240,0.556485356,0.5
4144,1.2,782,2227,782,0.666666667,0.609756098
4145,1.2,2240,13656,2240,0.8,0.2
4146,1.2,175,2227,2227,0.5,0.609756098
4147,1.2,782,2240,782,0.666666667,0.0
4148,1.2,2240,2227,2240,0.666666667,0.609756098
4149,1.2,2240,2227,2227,0.6,0.609756098
4150,1.2,2227,2240,2240,0.0,1.0
4151,1.2,2240,2227,2227,0.333333333,0.609756098
4152,1.2,2240,2227,2240,0.542857143,0.609756098
4153,1.2,782,2524,782,1.0,0.333333333
4154,1.2,2227,2240,2240,0.609756098,0.542857143
4155,1.2,15558,8606,15558,0.597325409,0.35714285700000004
4156,1.2,2240,2227,2240,0.542857143,0.0
4157,1.2,6337,2524,6337,0.594736842,0.0
4158,1.2,2227,1030,2227,0.5,0.0
4159,1.2,2227,6337,6337,0.609756098,0.594736842
4160,1.2,2227,2524,2227,0.609756098,0.25
4161,1.2,6337,2227,2227,0.594736842,0.609756098
4162,1.2,6337,2524,6337,0.594736842,0.25
4163,1.2,2524,2240,2524,0.617021277,0.542857143
4164,1.2,6337,2524,6337,0.594736842,0.0
4165,1.2,2227,2524,2227,0.609756098,0.0
4166,1.2,10289,299,299,0.5412621360000001,1.0
4167,1.2,175,451,451,0.0,1.0
4168,1.2,2227,451,2227,0.609756098,0.0
4169,1.2,6337,2524,2524,0.594736842,0.6
4170,1.2,782,175,175,0.666666667,1.0
4171,1.2,6337,1030,1030,0.594736842,0.5
4172,1.2,1030,6337,6337,0.2,0.594736842
4173,1.2,2227,6337,2227,0.609756098,0.594736842
4174,1.2,2227,451,2227,0.609756098,0.0
4175,1.2,451,1030,1030,0.0,0.5
4176,1.2,6337,451,451,0.594736842,0.666666667
4177,1.2,451,2524,451,0.666666667,0.0
4178,1.2,2227,451,2227,0.609756098,0.0
4179,1.2,6337,2524,2524,0.594736842,0.4
4180,1.2,451,6337,6337,0.0,0.594736842
4181,1.2,1030,2240,2240,0.2,0.542857143
4182,1.2,2240,13656,13656,0.542857143,0.404255319
4183,1.2,1030,2227,1030,0.2,0.609756098
4184,1.2,2240,8606,2240,0.542857143,0.35714285700000004
4185,1.2,2524,1030,2524,0.4,0.2
4186,1.2,2240,13656,13656,0.542857143,0.404255319
4187,1.2,2227,6337,6337,0.609756098,0.594736842
4188,1.2,6337,2524,2524,0.594736842,0.75
4189,1.2,1030,3373,1030,0.4,0.2
4190,1.2,1030,6337,6337,0.4,0.594736842
4191,1.2,2227,10289,2227,0.609756098,0.5412621360000001
4192,1.2,3373,1030,3373,0.5,0.4
4193,1.2,1030,451,1030,0.4,0.0
4194,1.2,2227,1030,1030,0.52173913,0.4
4195,1.2,1030,2227,2227,0.4,0.52173913
4196,1.2,3373,2227,2227,0.2,0.52173913
4197,1.2,3373,2524,3373,0.5,0.4
4198,1.2,2227,3373,2227,0.52173913,0.5
4199,1.2,3373,2227,2227,0.5,0.52173913
4200,1.2,6337,2524,6337,0.594736842,0.0
4201,1.2,2227,3373,2227,0.52173913,0.5106382979999999
4202,1.2,299,6337,299,0.666666667,0.594736842
4203,1.2,6337,299,6337,0.594736842,0.0
4204,1.2,6337,299,6337,0.594736842,0.0
4205,1.2,2524,299,2524,0.617021277,0.666666667
4206,1.2,3373,299,299,0.428571429,0.666666667
4207,1.2,3373,2524,2524,0.5106382979999999,0.75
4208,1.2,3373,6337,6337,0.2,0.594736842
4209,1.2,3373,6337,3373,0.5,0.594736842
4210,1.2,6337,2524,6337,0.594736842,0.75
4211,1.2,3373,6337,6337,0.428571429,0.594736842
4212,1.2,3373,6337,3373,0.5,0.594736842
4213,1.2,3373,6337,6337,0.5,0.594736842
4214,1.2,3373,6337,6337,0.6,0.594736842
4215,1.2,3373,6337,3373,0.5106382979999999,0.594736842
4216,1.2,3373,6337,3373,1.0,0.594736842
4217,1.2,3373,6337,6337,0.5106382979999999,0.594736842
4218,1.2,2240,2227,2227,0.542857143,0.609756098
4219,1.2,3373,6337,3373,0.5106382979999999,0.594736842
4220,1.2,3373,6337,3373,0.5106382979999999,0.594736842
4221,1.2,3373,6337,6337,0.5106382979999999,0.594736842
4222,1.2,451,2240,2240,0.5,0.542857143
4223,1.2,3373,6337,6337,0.5106382979999999,0.594736842
4224,1.2,6337,9660,9660,0.594736842,0.545454545
4225,1.2,225,181,181,0.0,1.0
4226,1.2,2456,10151,2456,0.75,0.46153846200000004
4227,1.2,225,10289,225,1.0,0.5412621360000001
4228,1.2,2227,5370,5370,0.609756098,0.5
4229,1.2,13656,4495,13656,0.404255319,0.0
4230,1.2,4495,16524,16524,0.2,0.508038585
4231,1.2,2456,15234,2456,0.75,0.42281879200000005
4232,1.2,3373,10289,10289,0.2,0.5412621360000001
4233,1.2,10289,5885,10289,0.5412621360000001,0.517857143
4234,1.2,1030,3373,3373,0.0,0.2
4235,1.2,8524,16524,8524,0.487179487,0.508038585
4236,1.2,729,3373,3373,0.571428571,0.428571429
4237,1.2,1990,5885,1990,0.41176470600000004,0.517857143
4238,1.2,15234,15558,15234,0.42281879200000005,0.597325409
4239,1.2,1990,323,1990,0.5,0.428571429
4240,1.2,6337,323,6337,0.594736842,0.428571429
4241,1.2,323,6337,323,0.428571429,0.594736842
4242,1.2,6337,3373,6337,0.594736842,0.5106382979999999
4243,1.2,809,8606,8606,0.5,0.5471698110000001
4244,1.2,323,3373,323,0.428571429,0.5106382979999999
4245,1.2,323,6337,323,0.428571429,0.594736842
4246,1.2,1990,8524,1990,0.41176470600000004,0.487179487
4247,1.2,312,1990,1990,0.333333333,1.0
4248,1.2,782,13656,782,1.0,0.404255319
4249,1.2,809,9660,9660,0.5,0.545454545
4250,1.2,15558,13656,15558,0.597325409,0.404255319
4251,1.2,3403,10151,3403,0.75,0.46153846200000004
4252,1.2,482,318,318,0.0,0.5
4253,1.2,3403,482,482,0.307692308,0.5
4254,1.2,809,312,312,0.428571429,0.333333333
4255,1.2,323,1990,1990,0.0,0.5
4256,1.2,809,3373,3373,0.428571429,0.6
4257,1.2,1990,809,809,0.25,0.428571429
4258,1.2,5885,1990,1990,0.517857143,0.41176470600000004
4259,1.2,3373,729,729,0.5106382979999999,0.5
4260,1.2,3403,15558,15558,0.307692308,0.597325409
4261,1.2,3373,729,3373,1.0,0.0
4262,1.2,1030,782,782,0.0,1.0
4263,1.2,809,3373,3373,0.333333333,0.5106382979999999
4264,1.2,482,729,729,0.5,1.0
4265,1.2,729,3373,3373,0.571428571,0.5106382979999999
4266,1.2,10151,312,10151,0.571428571,0.333333333
4267,1.2,3373,2227,3373,0.5106382979999999,0.609756098
4268,1.2,2227,8606,8606,0.609756098,0.608695652
4269,1.2,482,2227,2227,0.333333333,0.609756098
4270,1.2,482,2524,482,0.333333333,0.4
4271,1.2,2524,2227,2227,0.6,0.52173913
4272,1.2,2524,2227,2524,0.666666667,0.52173913
4273,1.2,631,30,631,0.46153846200000004,0.0
4274,1.2,8606,5885,5885,0.46153846200000004,0.517857143
4275,1.2,9660,809,809,0.545454545,0.428571429
4276,1.2,5370,1908,5370,0.594594595,0.6333333329999999
4277,1.2,5885,312,5885,0.818181818,0.0
4278,1.2,323,809,809,0.0,0.428571429
4279,1.2,323,2227,323,0.5,0.52173913
4280,1.2,312,2227,2227,0.0,0.52173913
4281,1.2,323,312,323,0.5,0.0
4282,1.2,10151,5885,5885,0.49479166700000005,0.818181818
4283,1.2,10289,482,10289,0.5412621360000001,0.333333333
4284,1.2,10151,2227,10151,0.49479166700000005,0.52173913
4285,1.2,809,8606,809,1.0,0.6
4286,1.2,10151,13656,10151,0.49479166700000005,0.404255319
4287,1.2,5820,3434,5820,0.5,0.25
4288,1.2,299,8524,8524,0.0,0.487179487
4289,1.2,2227,15558,15558,0.609756098,0.597325409
4290,1.2,15234,8606,8606,0.42281879200000005,0.5471698110000001
4291,1.2,809,1990,809,0.333333333,0.5
4292,1.2,2227,10151,2227,0.52173913,0.49479166700000005
4293,1.2,482,205,482,0.666666667,0.0
4294,1.2,3373,482,482,0.5106382979999999,0.5
4295,1.2,9660,15234,15234,0.545454545,0.42281879200000005
4296,1.2,631,30,30,0.46153846200000004,0.5
4297,1.2,4621,9660,4621,1.0,0.5
4298,1.2,631,30,631,0.46153846200000004,0.5
4299,1.2,323,299,299,0.666666667,1.0
4300,1.2,809,824,824,0.0,0.5
4301,1.2,8606,809,8606,0.3125,0.0
4302,1.2,3373,15558,15558,0.5106382979999999,0.597325409
4303,1.2,205,323,205,1.0,0.428571429
4304,1.2,323,318,323,0.666666667,0.0
4305,1.2,8524,5885,8524,0.487179487,0.517857143
4306,1.2,5370,10151,10151,0.571428571,0.49479166700000005
4307,1.2,16524,312,16524,0.508038585,0.0
4308,1.2,10289,312,10289,0.5412621360000001,0.0
4309,1.2,631,15558,15558,0.0,0.597325409
4310,1.2,318,1308,1308,0.5,0.5
4311,1.2,6337,631,6337,0.594736842,0.46153846200000004
4312,1.2,482,729,729,0.5,0.5
4313,1.2,3373,729,729,0.5106382979999999,0.25
4314,1.2,2524,1329,1329,0.6,0.571428571
4315,1.2,10151,8606,10151,0.49479166700000005,0.470588235
4316,1.2,482,10151,10151,0.666666667,0.5
4317,1.2,3373,1329,3373,0.5106382979999999,0.571428571
4318,1.2,482,10151,10151,0.5,0.46153846200000004
4319,1.2,5885,225,5885,0.62962963,0.0
4320,1.2,1047,482,482,0.0,0.5
4321,1.2,323,3373,323,0.666666667,0.5106382979999999
4322,1.2,2227,1047,2227,0.64,0.0
4323,1.2,4495,312,4495,0.3,0.0
4324,1.2,482,2227,482,0.5,0.64
4325,1.2,312,2227,312,0.428571429,0.52173913
4326,1.2,312,2227,312,0.428571429,0.52173913
4327,1.2,6337,1990,6337,0.594736842,0.0
4328,1.2,2227,1047,1047,0.52173913,1.0
4329,1.2,1047,482,1047,0.5,0.5
4330,1.2,1047,3373,3373,0.0,0.5106382979999999
4331,1.2,1047,2227,1047,1.0,0.64
4332,1.2,2227,1047,2227,0.5,0.0
4333,1.2,2227,1047,2227,0.64,0.0
4334,1.2,2227,1047,1047,0.609756098,0.5
4335,1.2,1030,3373,3373,0.454545455,0.5106382979999999
4336,1.2,729,1990,729,0.5,0.5
4337,1.2,2227,631,2227,0.52173913,0.46153846200000004
4338,1.2,3373,729,729,0.6,1.0
4339,1.2,13656,1030,13656,0.404255319,0.2
4340,1.2,4495,1908,4495,0.4,0.6333333329999999
4341,1.2,1990,205,1990,0.5,0.5
4342,1.2,205,1030,205,1.0,0.4
4343,1.2,2456,631,2456,0.75,0.0
4344,1.2,13656,2524,2524,0.404255319,0.6
4345,1.2,729,8606,8606,0.25,0.681818182
4346,1.2,6337,318,318,0.594736842,1.0
4347,1.2,2227,1030,2227,0.64,0.454545455
4348,1.2,1030,2227,2227,0.0,0.609756098
4349,1.2,1030,729,729,0.4,0.571428571
4350,1.2,10151,729,10151,0.49479166700000005,0.5
4351,1.2,6337,729,729,0.594736842,0.666666667
4352,1.2,128,318,318,0.0,1.0
4353,1.2,9660,451,9660,0.545454545,0.0
4354,1.2,729,631,729,0.571428571,0.46153846200000004
4355,1.2,13656,8606,8606,0.404255319,0.46153846200000004
4356,1.2,631,312,631,0.46153846200000004,0.5
4357,1.2,10151,3373,10151,0.49479166700000005,0.6
4358,1.2,729,1092,729,0.5,0.0
4359,1.2,729,10151,10151,0.5,0.49479166700000005
4360,1.2,5370,3403,5370,0.594594595,0.333333333
4361,1.2,631,1092,631,0.46153846200000004,0.0
4362,1.2,2227,1030,2227,0.75,0.7
4363,1.2,3373,1092,1092,0.6,1.0
4364,1.2,1092,13656,13656,0.0,0.2
4365,1.2,1092,729,1092,1.0,0.6
4366,1.2,1030,2227,2227,0.454545455,0.75
4367,1.2,3373,729,3373,0.5,0.5
4368,1.2,3373,1308,3373,0.5106382979999999,0.0
4369,1.2,2227,1030,1030,0.64,0.454545455
4370,1.2,3373,1092,3373,0.5106382979999999,0.571428571
4371,1.2,1308,1030,1030,0.333333333,0.7
4372,1.2,1030,1308,1030,0.4,0.5
4373,1.2,2227,1030,2227,0.75,0.333333333
4374,1.2,5370,15558,5370,0.583333333,0.597325409
4375,1.2,11810,1308,1308,0.409090909,0.428571429
4376,1.2,11810,1030,1030,0.473684211,1.0
4377,1.2,3373,11810,11810,0.5106382979999999,0.473684211
4378,1.2,3373,1092,1092,0.5106382979999999,0.25
4379,1.2,2227,1030,1030,0.75,1.0
4380,1.2,729,631,729,0.571428571,0.46153846200000004
4381,1.2,1030,782,782,0.4,1.0
4382,1.2,729,1092,729,0.5,0.5
4383,1.2,1055,1092,1092,0.2,0.5
4384,1.2,1055,11810,11810,0.2,0.473684211
4385,1.2,11810,1030,1030,0.637096774,0.7
4386,1.2,1308,3373,3373,0.5,0.6
4387,1.2,2227,1030,1030,0.52173913,0.454545455
4388,1.2,1055,1092,1055,0.2,0.666666667
4389,1.2,3373,1092,3373,0.6,0.5
4390,1.2,10151,729,729,0.49479166700000005,0.5
4391,1.2,1055,1030,1030,0.2,0.7
4392,1.2,631,1030,1030,0.5,0.454545455
4393,1.2,3373,1092,1092,0.6,0.8
4394,1.2,1055,1092,1092,0.5,0.8
4395,1.2,3373,312,3373,0.6,0.428571429
4396,1.2,3373,729,729,0.428571429,0.5
4397,1.2,1055,1030,1030,0.2,0.454545455
4398,1.2,1030,1055,1030,0.7,0.2
4399,1.2,1092,1030,1030,0.8,0.7
4400,1.2,3373,1308,3373,0.6,0.428571429
4401,1.2,2227,1990,1990,0.609756098,0.5
4402,1.2,1030,2227,2227,0.454545455,0.75
4403,1.2,3373,1092,3373,0.5106382979999999,0.0
4404,1.2,2227,1990,2227,0.609756098,0.41176470600000004
4405,1.2,729,1092,1092,0.0,0.8
4406,1.2,3373,729,3373,1.0,0.0
4407,1.2,1092,1030,1030,0.25,0.7
4408,1.2,1055,2227,2227,0.2,0.64
4409,1.2,1055,2227,2227,0.2,0.64
4410,1.2,2227,1990,2227,0.609756098,0.41176470600000004
4411,1.2,3373,1092,3373,0.625,0.0
4412,1.2,1092,1030,1030,0.0,0.454545455
4413,1.2,1030,1055,1055,0.333333333,0.2
4414,1.2,10151,15234,10151,0.49479166700000005,0.42281879200000005
4415,1.2,729,1092,1092,0.0,0.571428571
4416,1.2,1030,2227,2227,0.454545455,0.75
4417,1.2,3373,1990,3373,1.0,0.41176470600000004
4418,1.2,3373,729,3373,0.625,0.5
4419,1.2,1055,1092,1092,0.2,0.571428571
4420,1.2,1055,1030,1030,0.2,0.333333333
4421,1.2,2227,1030,2227,0.75,0.5
4422,1.2,5370,2524,5370,0.571428571,0.4
4423,1.2,3373,1092,3373,0.625,0.0
4424,1.2,729,1092,1092,0.5,0.571428571
4425,1.2,729,631,631,0.0,0.46153846200000004
4426,1.2,3373,729,729,0.625,0.6
4427,1.2,1092,1055,1092,0.5,0.2
4428,1.2,729,1092,729,1.0,0.571428571
4429,1.2,3373,729,729,0.428571429,0.666666667
4430,1.2,3373,1092,1092,0.5,0.5
4431,1.2,1308,15558,15558,0.5,0.597325409
4432,1.2,3710,323,3710,0.672727273,0.428571429
4433,1.2,3373,1092,3373,0.5,0.25
4434,1.2,3710,323,3710,0.672727273,0.5
4435,1.2,1092,3373,3373,0.5,0.5
4436,1.2,535,2524,2524,0.0,1.0
4437,1.2,323,3710,323,1.0,0.0
4438,1.2,3373,535,3373,0.625,0.0
4439,1.2,323,3710,3710,0.0,1.0
4440,1.2,535,1990,1990,0.666666667,0.5
4441,1.2,323,3710,3710,0.0,1.0
4442,1.2,1055,535,1055,0.2,0.0
4443,1.2,323,3710,323,1.0,0.0
4444,1.2,631,15558,15558,0.46153846200000004,0.597325409
4445,1.2,1990,631,1990,0.6,0.0
4446,1.2,9660,535,9660,0.545454545,0.0
4447,1.2,8524,2240,8524,0.487179487,0.542857143
4448,1.2,1329,5820,1329,0.571428571,0.45
4449,1.2,6337,1637,1637,0.594736842,0.543478261
4450,1.2,1308,809,1308,0.333333333,0.0
4451,1.2,809,8524,8524,0.0,0.487179487
4452,1.2,809,1308,1308,0.428571429,0.5
4453,1.2,5820,1908,1908,0.272727273,1.0
4454,1.2,3710,1030,3710,0.672727273,0.7
4455,1.2,1030,3710,3710,0.454545455,0.672727273
4456,1.2,11109,16524,16524,0.586750789,0.508038585
4457,1.2,3710,1030,1030,0.672727273,1.0
4458,1.2,8606,13656,8606,0.608695652,0.404255319
4459,1.2,15234,1990,1990,0.42281879200000005,0.6
4460,1.2,1990,3710,3710,0.5,0.672727273
4461,1.2,3710,809,3710,0.672727273,0.428571429
4462,1.2,10289,5885,5885,0.5412621360000001,0.818181818
4463,1.2,4621,1990,1990,0.25,0.41176470600000004
4464,1.2,1637,13656,13656,0.543478261,0.556485356
4465,1.2,6337,631,631,0.594736842,0.46153846200000004
4466,1.2,5370,2240,2240,0.583333333,0.542857143
4467,1.2,2227,535,535,0.64,0.5
4468,1.2,535,2227,2227,0.5,0.609756098
4469,1.2,535,2227,2227,0.2,0.5
4470,1.2,2227,1092,1092,0.5,0.571428571
4471,1.2,3710,5820,3710,0.672727273,0.272727273
4472,1.2,535,2227,2227,0.0,0.52173913
4473,1.2,2227,1092,1092,0.52173913,0.875
4474,1.2,3373,13656,3373,0.428571429,0.363636364
4475,1.2,15558,5820,5820,0.597325409,0.5
4476,1.2,1092,535,1092,0.875,0.0
4477,1.2,15234,15558,15558,0.42281879200000005,0.597325409
4478,1.2,535,1055,535,0.666666667,0.0
4479,1.2,2227,3710,3710,0.609756098,0.672727273
4480,1.2,10151,2524,10151,0.49479166700000005,0.4
4481,1.2,631,6337,6337,0.0,0.594736842
4482,1.2,5885,318,5885,0.818181818,0.5
4483,1.2,1092,6337,6337,0.571428571,0.594736842
4484,1.2,13656,3710,3710,0.404255319,0.672727273
4485,1.2,312,1308,312,1.0,0.333333333
4486,1.2,6337,451,6337,0.594736842,0.0
4487,1.2,1308,631,631,0.428571429,0.6
4488,1.2,2524,5885,5885,0.25,0.818181818
4489,1.2,6337,3710,3710,0.594736842,0.672727273
4490,1.2,3373,1092,1092,0.5,0.666666667
4491,1.2,1030,8606,1030,0.7,0.625
4492,1.2,535,2524,2524,0.0,0.75
4493,1.2,3373,729,729,0.625,0.571428571
4494,1.2,2524,631,631,0.4,0.6
4495,1.2,729,535,535,0.666666667,0.5
4496,1.2,3710,2227,3710,0.672727273,0.64
4497,1.2,1308,631,631,0.428571429,0.6
4498,1.2,729,3373,3373,0.25,0.6
4499,1.2,3373,631,631,0.5,0.6
4500,1.2,15234,15558,15234,0.42281879200000005,0.597325409
4501,1.2,535,729,535,0.2,0.6
4502,1.2,1403,1033,1033,0.564102564,0.6
